epoch,engine_id,engine_name,engine_index,entanglement_strength,entanglement_alive,throughput_ops_per_beat,latency_ms,success_rate,coherence_contribution,hebbian_reward_eligible,phi_alignment
50,engine-natura-023,NATURA,23,0.441896,True,621,632.39,0.785888,0.347281,True,0.176138
51,engine-cognitio-000,COGNITIO,0,0.728505,True,1,437.32,0.994616,0.724583,True,0.110471
51,engine-intelligentia-001,INTELLIGENTIA,1,0.547072,True,2,499.83,0.889031,0.486364,True,0.070962
51,engine-quantumia-002,QUANTUMIA,2,0.659619,True,6,608.29,0.739962,0.488093,True,0.041585
51,engine-resonantia-003,RESONANTIA,3,0.761565,True,13,334.76,0.821966,0.625981,True,0.143531
51,engine-harmonia-004,HARMONIA,4,0.751752,True,18,431.26,0.7237,0.544043,True,0.133718
51,engine-velocitas-005,VELOCITAS,5,0.610038,True,12,103.28,0.729536,0.445045,True,0.007996
51,engine-prudentia-006,PRUDENTIA,6,0.699574,True,40,114.08,0.712183,0.498225,True,0.08154
51,engine-fortitudo-007,FORTITUDO,7,0.568955,True,35,173.88,0.832548,0.473683,True,0.049078
51,engine-temperantia-008,TEMPERANTIA,8,0.724091,True,108,281.17,0.808517,0.58544,True,0.106057
51,engine-iustitia-009,IUSTITIA,9,0.667998,True,3,48.56,0.819589,0.547484,True,0.049964
51,engine-sapientia-010,SAPIENTIA,10,0.466757,True,362,182.38,0.864738,0.403623,True,0.151277
51,engine-memoria-011,MEMORIA,11,0.661769,True,77,190.37,0.854234,0.565306,True,0.043735
51,engine-imaginatio-012,IMAGINATIO,12,0.575051,True,703,424.72,0.868442,0.499399,True,0.042983
51,engine-veritas-013,VERITAS,13,0.632686,True,404,394.17,0.947852,0.599693,True,0.014652
51,engine-libertas-014,LIBERTAS,14,0.720088,True,275,217.56,0.94861,0.683083,True,0.102054
51,engine-dignitas-015,DIGNITAS,15,0.588145,True,694,307.55,0.831396,0.488981,True,0.029889
51,engine-concordia-016,CONCORDIA,16,0.666112,True,840,397.99,0.794621,0.529306,True,0.048078
51,engine-aeternitas-017,AETERNITAS,17,0.475502,True,866,387.81,0.881032,0.418933,True,0.142532
51,engine-providentia-018,PROVIDENTIA,18,0.285413,True,417,369.35,0.825039,0.235477,True,0.332621
51,engine-scientia-019,SCIENTIA,19,0.709314,True,393,379.18,0.855497,0.606816,True,0.09128
51,engine-mathematica-020,MATHEMATICA,20,0.758031,True,481,234.1,0.879911,0.667,True,0.139997
51,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.807586,True,792,612.77,0.891663,0.720095,True,0.189552
51,engine-logica-022,LOGICA,22,0.595107,True,826,567.04,0.706326,0.42034,True,0.022927
51,engine-natura-023,NATURA,23,0.578988,True,78,335.78,0.956725,0.553933,True,0.039046
52,engine-cognitio-000,COGNITIO,0,0.641163,True,1,345.36,0.804108,0.515564,True,0.023129
52,engine-intelligentia-001,INTELLIGENTIA,1,0.51655,True,1,76.29,0.796874,0.411626,True,0.101484
52,engine-quantumia-002,QUANTUMIA,2,0.55126,True,3,190.28,0.930272,0.512822,True,0.066774
52,engine-resonantia-003,RESONANTIA,3,0.570399,True,12,398.73,0.730317,0.416572,True,0.047635
52,engine-harmonia-004,HARMONIA,4,0.602978,True,5,498.84,0.90718,0.54701,True,0.015056
52,engine-velocitas-005,VELOCITAS,5,0.517582,True,8,321.87,0.970796,0.502466,True,0.100452
52,engine-prudentia-006,PRUDENTIA,6,0.49608,True,36,455.91,0.941338,0.466979,True,0.121954
52,engine-fortitudo-007,FORTITUDO,7,0.765531,True,18,359.57,0.84004,0.643077,True,0.147497
52,engine-temperantia-008,TEMPERANTIA,8,0.675939,True,5,559.81,0.870615,0.588483,True,0.057905
52,engine-iustitia-009,IUSTITIA,9,0.680931,True,228,432.07,0.794351,0.540899,True,0.062897
52,engine-sapientia-010,SAPIENTIA,10,0.653129,True,146,633.78,0.83109,0.542809,True,0.035095
52,engine-memoria-011,MEMORIA,11,0.665036,True,312,531.32,0.983685,0.654186,True,0.047002
52,engine-imaginatio-012,IMAGINATIO,12,0.675362,True,943,388.5,0.803359,0.542558,True,0.057328
52,engine-veritas-013,VERITAS,13,0.80799,True,701,63.39,0.966137,0.780629,True,0.189956
52,engine-libertas-014,LIBERTAS,14,0.604538,True,802,497.05,0.722208,0.436602,True,0.013496
52,engine-dignitas-015,DIGNITAS,15,0.645356,True,161,670.4,0.70994,0.458164,True,0.027322
52,engine-concordia-016,CONCORDIA,16,0.573366,True,422,463.82,0.997945,0.572187,True,0.044668
52,engine-aeternitas-017,AETERNITAS,17,0.474659,True,105,19.6,0.861626,0.408979,True,0.143375
52,engine-providentia-018,PROVIDENTIA,18,0.628449,True,724,139.78,0.88022,0.553174,True,0.010415
52,engine-scientia-019,SCIENTIA,19,0.571917,True,579,219.21,0.850879,0.486632,True,0.046117
52,engine-mathematica-020,MATHEMATICA,20,0.527975,True,26,632.39,0.91112,0.481049,True,0.090059
52,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.686998,True,14,676.01,0.964934,0.662908,True,0.068964
52,engine-logica-022,LOGICA,22,0.670705,True,353,675.07,0.963284,0.646079,True,0.052671
52,engine-natura-023,NATURA,23,0.422626,True,271,66.69,0.974171,0.41171,True,0.195408
53,engine-cognitio-000,COGNITIO,0,0.472898,True,3,28.8,0.900307,0.425753,True,0.145136
53,engine-intelligentia-001,INTELLIGENTIA,1,0.463328,True,3,42.92,0.849092,0.393408,True,0.154706
53,engine-quantumia-002,QUANTUMIA,2,0.59544,True,7,62.67,0.949266,0.565231,True,0.022594
53,engine-resonantia-003,RESONANTIA,3,0.485807,True,1,211.71,0.715069,0.347386,True,0.132227
53,engine-harmonia-004,HARMONIA,4,0.567395,True,12,511.08,0.976846,0.554258,True,0.050639
53,engine-velocitas-005,VELOCITAS,5,0.610487,True,11,622.18,0.803939,0.490794,True,0.007547
53,engine-prudentia-006,PRUDENTIA,6,0.70717,True,2,475.7,0.742144,0.524822,True,0.089136
53,engine-fortitudo-007,FORTITUDO,7,0.439578,True,36,572.05,0.931964,0.409671,True,0.178456
53,engine-temperantia-008,TEMPERANTIA,8,0.517631,True,80,442.04,0.746265,0.38629,True,0.100403
53,engine-iustitia-009,IUSTITIA,9,0.642984,True,31,165.23,0.81222,0.522244,True,0.02495
53,engine-sapientia-010,SAPIENTIA,10,0.435302,True,324,680.17,0.832901,0.362564,True,0.182732
53,engine-memoria-011,MEMORIA,11,0.536053,True,332,647.08,0.903145,0.484133,True,0.081981
53,engine-imaginatio-012,IMAGINATIO,12,0.781989,True,154,565.74,0.766439,0.599347,True,0.163955
53,engine-veritas-013,VERITAS,13,0.635693,True,431,408.24,0.807907,0.513581,True,0.017659
53,engine-libertas-014,LIBERTAS,14,0.78215,True,640,526.01,0.972332,0.76051,True,0.164116
53,engine-dignitas-015,DIGNITAS,15,0.723107,True,325,52.74,0.905358,0.65467,True,0.105073
53,engine-concordia-016,CONCORDIA,16,0.805652,True,567,644.29,0.710073,0.572071,True,0.187618
53,engine-aeternitas-017,AETERNITAS,17,0.617974,True,795,669.79,0.757769,0.468282,True,6e-05
53,engine-providentia-018,PROVIDENTIA,18,0.501443,True,63,486.94,0.99533,0.499102,True,0.116591
53,engine-scientia-019,SCIENTIA,19,0.800563,True,421,566.35,0.886802,0.70994,True,0.182529
53,engine-mathematica-020,MATHEMATICA,20,0.538704,True,81,295.1,0.719179,0.387425,True,0.07933
53,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.811764,True,892,499.98,0.98158,0.796812,True,0.193731
53,engine-logica-022,LOGICA,22,0.501867,True,734,133.92,0.907935,0.455662,True,0.116167
53,engine-natura-023,NATURA,23,0.630546,True,133,290.43,0.768996,0.484887,True,0.012512
54,engine-cognitio-000,COGNITIO,0,0.619315,True,2,277.04,0.82453,0.510644,True,0.001281
54,engine-intelligentia-001,INTELLIGENTIA,1,0.643908,True,1,330.01,0.718603,0.462715,True,0.025874
54,engine-quantumia-002,QUANTUMIA,2,0.425738,True,6,386.49,0.835248,0.355597,True,0.192296
54,engine-resonantia-003,RESONANTIA,3,0.660898,True,4,343.7,0.963375,0.636692,True,0.042864
54,engine-harmonia-004,HARMONIA,4,0.609905,True,19,477.14,0.831204,0.506955,True,0.008129
54,engine-velocitas-005,VELOCITAS,5,0.710915,True,7,118.52,0.71275,0.506704,True,0.092881
54,engine-prudentia-006,PRUDENTIA,6,0.901427,True,44,373.03,0.784042,0.706757,True,0.283393
54,engine-fortitudo-007,FORTITUDO,7,0.806085,True,11,217.67,0.992787,0.800271,True,0.188051
54,engine-temperantia-008,TEMPERANTIA,8,0.410987,True,94,587.9,0.723271,0.297255,True,0.207047
54,engine-iustitia-009,IUSTITIA,9,0.71862,True,39,431.67,0.704191,0.506046,True,0.100586
54,engine-sapientia-010,SAPIENTIA,10,0.69424,True,360,511.64,0.906418,0.629271,True,0.076206
54,engine-memoria-011,MEMORIA,11,0.551242,True,269,288.78,0.880418,0.485324,True,0.066792
54,engine-imaginatio-012,IMAGINATIO,12,0.463108,True,548,435.56,0.995876,0.461199,True,0.154925
54,engine-veritas-013,VERITAS,13,0.694651,True,340,393.27,0.824537,0.572766,True,0.076617
54,engine-libertas-014,LIBERTAS,14,0.527996,True,31,454.68,0.804584,0.424817,True,0.090038
54,engine-dignitas-015,DIGNITAS,15,0.62205,True,489,57.27,0.744607,0.463183,True,0.004016
54,engine-concordia-016,CONCORDIA,16,0.547266,True,559,360.96,0.934444,0.51139,True,0.070768
54,engine-aeternitas-017,AETERNITAS,17,0.46684,True,337,135.35,0.915197,0.427251,True,0.151194
54,engine-providentia-018,PROVIDENTIA,18,0.800702,True,130,308.05,0.762136,0.610244,True,0.182668
54,engine-scientia-019,SCIENTIA,19,0.729906,True,225,337.41,0.714512,0.521527,True,0.111872
54,engine-mathematica-020,MATHEMATICA,20,0.598182,True,130,302.32,0.976359,0.584041,True,0.019852
54,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.654501,True,302,142.84,0.950421,0.622052,True,0.036467
54,engine-logica-022,LOGICA,22,0.657354,True,372,122.59,0.734518,0.482838,True,0.03932
54,engine-natura-023,NATURA,23,0.578997,True,245,412.38,0.737422,0.426965,True,0.039037
55,engine-cognitio-000,COGNITIO,0,0.645606,True,1,588.36,0.747202,0.482398,True,0.027572
55,engine-intelligentia-001,INTELLIGENTIA,1,0.845781,True,5,454.21,0.899664,0.760919,True,0.227747
55,engine-quantumia-002,QUANTUMIA,2,0.549639,True,6,360.44,0.737905,0.405582,True,0.068395
55,engine-resonantia-003,RESONANTIA,3,0.700856,True,3,415.43,0.939847,0.658698,True,0.082822
55,engine-harmonia-004,HARMONIA,4,0.628277,True,8,584.94,0.864517,0.543156,True,0.010243
55,engine-velocitas-005,VELOCITAS,5,0.612228,True,25,631.96,0.89586,0.548471,True,0.005806
55,engine-prudentia-006,PRUDENTIA,6,0.640615,True,46,353.46,0.936466,0.599914,True,0.022581
55,engine-fortitudo-007,FORTITUDO,7,0.55123,True,41,566.44,0.755561,0.416488,True,0.066804
55,engine-temperantia-008,TEMPERANTIA,8,0.712488,True,20,76.96,0.838573,0.597473,True,0.094454
55,engine-iustitia-009,IUSTITIA,9,0.66591,True,166,562.63,0.992097,0.660648,True,0.047876
55,engine-sapientia-010,SAPIENTIA,10,0.572253,True,49,589.0,0.918554,0.525645,True,0.045781
55,engine-memoria-011,MEMORIA,11,0.743794,True,284,187.87,0.91309,0.679151,True,0.12576
55,engine-imaginatio-012,IMAGINATIO,12,0.560681,True,473,662.57,0.889594,0.498779,True,0.057353
55,engine-veritas-013,VERITAS,13,0.496017,True,812,505.68,0.746991,0.37052,True,0.122017
55,engine-libertas-014,LIBERTAS,14,0.660073,True,139,679.53,0.917834,0.605838,True,0.042039
55,engine-dignitas-015,DIGNITAS,15,0.779483,True,571,157.86,0.81686,0.636728,True,0.161449
55,engine-concordia-016,CONCORDIA,16,0.59232,True,86,522.58,0.824396,0.488306,True,0.025714
55,engine-aeternitas-017,AETERNITAS,17,0.74846,True,68,62.14,0.76865,0.575304,True,0.130426
55,engine-providentia-018,PROVIDENTIA,18,0.614715,True,381,550.77,0.974415,0.598988,True,0.003319
55,engine-scientia-019,SCIENTIA,19,0.721775,True,726,554.59,0.819632,0.59159,True,0.103741
55,engine-mathematica-020,MATHEMATICA,20,0.602332,True,737,189.52,0.840322,0.506153,True,0.015702
55,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.567968,True,178,46.76,0.719573,0.408694,True,0.050066
55,engine-logica-022,LOGICA,22,0.556576,True,834,192.66,0.963812,0.536435,True,0.061458
55,engine-natura-023,NATURA,23,0.57123,True,291,194.76,0.914045,0.52213,True,0.046804
56,engine-cognitio-000,COGNITIO,0,0.740178,True,1,152.61,0.821666,0.608179,True,0.122144
56,engine-intelligentia-001,INTELLIGENTIA,1,0.685184,True,4,341.87,0.800329,0.548373,True,0.06715
56,engine-quantumia-002,QUANTUMIA,2,0.48769,True,3,280.54,0.856459,0.417687,True,0.130344
56,engine-resonantia-003,RESONANTIA,3,0.610537,True,12,627.46,0.993286,0.606438,True,0.007497
56,engine-harmonia-004,HARMONIA,4,0.49783,True,16,519.52,0.899713,0.447904,True,0.120204
56,engine-velocitas-005,VELOCITAS,5,0.617107,True,6,685.57,0.947649,0.584801,True,0.000927
56,engine-prudentia-006,PRUDENTIA,6,0.451239,True,50,552.13,0.809648,0.365345,True,0.166795
56,engine-fortitudo-007,FORTITUDO,7,0.673807,True,66,656.77,0.843026,0.568037,True,0.055773
56,engine-temperantia-008,TEMPERANTIA,8,0.66476,True,47,541.82,0.739948,0.491888,True,0.046726
56,engine-iustitia-009,IUSTITIA,9,0.735217,True,54,507.25,0.995273,0.731742,True,0.117183
56,engine-sapientia-010,SAPIENTIA,10,0.56388,True,124,469.72,0.809372,0.456388,True,0.054154
56,engine-memoria-011,MEMORIA,11,0.570247,True,169,648.63,0.957567,0.546049,True,0.047787
56,engine-imaginatio-012,IMAGINATIO,12,0.544083,True,259,492.69,0.895713,0.487342,True,0.073951
56,engine-veritas-013,VERITAS,13,0.697029,True,342,476.41,0.858062,0.598094,True,0.078995
56,engine-libertas-014,LIBERTAS,14,0.73001,True,770,272.55,0.938777,0.685317,True,0.111976
56,engine-dignitas-015,DIGNITAS,15,0.629058,True,895,95.78,0.741892,0.466693,True,0.011024
56,engine-concordia-016,CONCORDIA,16,0.62145,True,754,77.34,0.818445,0.508623,True,0.003416
56,engine-aeternitas-017,AETERNITAS,17,0.595568,True,32,507.67,0.878765,0.523364,True,0.022466
56,engine-providentia-018,PROVIDENTIA,18,0.714371,True,966,167.48,0.740036,0.52866,True,0.096337
56,engine-scientia-019,SCIENTIA,19,0.645853,True,320,162.13,0.889827,0.574697,True,0.027819
56,engine-mathematica-020,MATHEMATICA,20,0.673269,True,208,661.09,0.946492,0.637243,True,0.055235
56,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.566541,True,717,283.54,0.786665,0.445678,True,0.051493
56,engine-logica-022,LOGICA,22,0.716883,True,397,230.62,0.821637,0.589017,True,0.098849
56,engine-natura-023,NATURA,23,0.620729,True,975,418.66,0.883004,0.548106,True,0.002695
57,engine-cognitio-000,COGNITIO,0,0.655002,True,1,267.04,0.916479,0.600295,True,0.036968
57,engine-intelligentia-001,INTELLIGENTIA,1,0.621515,True,5,165.36,0.911958,0.566795,True,0.003481
57,engine-quantumia-002,QUANTUMIA,2,0.693559,True,3,200.56,0.971705,0.673935,True,0.075525
57,engine-resonantia-003,RESONANTIA,3,0.553274,True,13,598.76,0.765452,0.423504,True,0.06476
57,engine-harmonia-004,HARMONIA,4,0.725074,True,9,606.66,0.951027,0.689565,True,0.10704
57,engine-velocitas-005,VELOCITAS,5,0.617508,True,27,267.59,0.858588,0.530185,True,0.000526
57,engine-prudentia-006,PRUDENTIA,6,0.767299,True,28,228.21,0.892399,0.684737,True,0.149265
57,engine-fortitudo-007,FORTITUDO,7,0.564785,True,71,637.27,0.714761,0.403686,True,0.053249
57,engine-temperantia-008,TEMPERANTIA,8,0.611781,True,103,565.8,0.717893,0.439193,True,0.006253
57,engine-iustitia-009,IUSTITIA,9,0.572236,True,18,518.33,0.915307,0.523772,True,0.045798
57,engine-sapientia-010,SAPIENTIA,10,0.661741,True,357,534.12,0.867891,0.574319,True,0.043707
57,engine-memoria-011,MEMORIA,11,0.731552,True,128,551.8,0.730924,0.534709,True,0.113518
57,engine-imaginatio-012,IMAGINATIO,12,0.48974,True,930,54.41,0.87571,0.428871,True,0.128294
57,engine-veritas-013,VERITAS,13,0.536739,True,851,343.27,0.915212,0.49123,True,0.081295
57,engine-libertas-014,LIBERTAS,14,0.536206,True,455,79.56,0.724473,0.388467,True,0.081828
57,engine-dignitas-015,DIGNITAS,15,0.586183,True,806,167.31,0.919822,0.539184,True,0.031851
57,engine-concordia-016,CONCORDIA,16,0.851617,True,476,542.97,0.822573,0.700517,True,0.233583
57,engine-aeternitas-017,AETERNITAS,17,0.443956,True,142,42.08,0.78816,0.349909,True,0.174078
57,engine-providentia-018,PROVIDENTIA,18,0.650226,True,10,245.53,0.838798,0.545408,True,0.032192
57,engine-scientia-019,SCIENTIA,19,0.414381,True,937,79.99,0.79626,0.329955,True,0.203653
57,engine-mathematica-020,MATHEMATICA,20,0.589426,True,739,366.95,0.968053,0.570596,True,0.028608
57,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.581841,True,411,658.06,0.941315,0.547696,True,0.036193
57,engine-logica-022,LOGICA,22,0.876414,True,552,573.47,0.863395,0.756691,True,0.25838
57,engine-natura-023,NATURA,23,0.507849,True,899,264.76,0.7141,0.362655,True,0.110185
58,engine-cognitio-000,COGNITIO,0,0.606372,True,3,661.55,0.746784,0.452829,True,0.011662
58,engine-intelligentia-001,INTELLIGENTIA,1,0.599506,True,3,358.28,0.944891,0.566468,True,0.018528
58,engine-quantumia-002,QUANTUMIA,2,0.515162,True,4,248.39,0.867256,0.446777,True,0.102872
58,engine-resonantia-003,RESONANTIA,3,0.610888,True,9,431.37,0.849202,0.518767,True,0.007146
58,engine-harmonia-004,HARMONIA,4,0.590762,True,10,426.54,0.960702,0.567546,True,0.027272
58,engine-velocitas-005,VELOCITAS,5,0.569798,True,8,23.42,0.894622,0.509754,True,0.048236
58,engine-prudentia-006,PRUDENTIA,6,0.537353,True,42,191.41,0.795435,0.427429,True,0.080681
58,engine-fortitudo-007,FORTITUDO,7,0.591296,True,89,402.53,0.730783,0.432109,True,0.026738
58,engine-temperantia-008,TEMPERANTIA,8,0.681333,True,14,305.15,0.943469,0.642817,True,0.063299
58,engine-iustitia-009,IUSTITIA,9,0.727209,True,163,48.26,0.947831,0.689271,True,0.109175
58,engine-sapientia-010,SAPIENTIA,10,0.720623,True,311,37.47,0.946587,0.682133,True,0.102589
58,engine-memoria-011,MEMORIA,11,0.758823,True,197,222.29,0.996562,0.756214,True,0.140789
58,engine-imaginatio-012,IMAGINATIO,12,0.580703,True,309,601.44,0.911667,0.529408,True,0.037331
58,engine-veritas-013,VERITAS,13,0.432123,True,309,12.44,0.784294,0.338912,True,0.185911
58,engine-libertas-014,LIBERTAS,14,0.678665,True,851,201.45,0.779341,0.528911,True,0.060631
58,engine-dignitas-015,DIGNITAS,15,0.556571,True,286,552.29,0.945109,0.526021,True,0.061463
58,engine-concordia-016,CONCORDIA,16,0.660115,True,313,441.08,0.912269,0.602202,True,0.042081
58,engine-aeternitas-017,AETERNITAS,17,0.73427,True,832,40.15,0.974976,0.715896,True,0.116236
58,engine-providentia-018,PROVIDENTIA,18,0.790034,True,246,109.89,0.753337,0.595162,True,0.172
58,engine-scientia-019,SCIENTIA,19,0.726275,True,944,424.29,0.792805,0.575795,True,0.108241
58,engine-mathematica-020,MATHEMATICA,20,0.552719,True,153,582.95,0.738121,0.407973,True,0.065315
58,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.627326,True,273,466.59,0.779302,0.488876,True,0.009292
58,engine-logica-022,LOGICA,22,0.73247,True,843,330.99,0.794803,0.582169,True,0.114436
58,engine-natura-023,NATURA,23,0.681045,True,221,474.8,0.835181,0.568796,True,0.063011
59,engine-cognitio-000,COGNITIO,0,0.604436,True,2,22.34,0.98465,0.595158,True,0.013598
59,engine-intelligentia-001,INTELLIGENTIA,1,0.628831,True,4,413.61,0.744605,0.468231,True,0.010797
59,engine-quantumia-002,QUANTUMIA,2,0.632638,True,7,696.82,0.929051,0.587753,True,0.014604
59,engine-resonantia-003,RESONANTIA,3,0.794571,True,6,228.8,0.798355,0.63435,True,0.176537
59,engine-harmonia-004,HARMONIA,4,0.581219,True,8,175.3,0.742321,0.431451,True,0.036815
59,engine-velocitas-005,VELOCITAS,5,0.565633,True,31,171.29,0.711142,0.402245,True,0.052401
59,engine-prudentia-006,PRUDENTIA,6,0.471435,True,26,656.99,0.749099,0.353151,True,0.146599
59,engine-fortitudo-007,FORTITUDO,7,0.570114,True,18,252.07,0.776744,0.442833,True,0.04792
59,engine-temperantia-008,TEMPERANTIA,8,0.568178,True,25,633.28,0.996807,0.566364,True,0.049856
59,engine-iustitia-009,IUSTITIA,9,0.359508,True,31,661.34,0.881015,0.316732,True,0.258526
59,engine-sapientia-010,SAPIENTIA,10,0.790393,True,119,506.38,0.732488,0.578954,True,0.172359
59,engine-memoria-011,MEMORIA,11,0.564615,True,169,53.63,0.958524,0.541197,True,0.053419
59,engine-imaginatio-012,IMAGINATIO,12,0.523784,True,665,606.57,0.87804,0.459903,True,0.09425
59,engine-veritas-013,VERITAS,13,0.494034,True,44,294.75,0.711126,0.35132,True,0.124
59,engine-libertas-014,LIBERTAS,14,0.62476,True,292,475.96,0.827346,0.516893,True,0.006726
59,engine-dignitas-015,DIGNITAS,15,0.615167,True,706,532.19,0.997807,0.613818,True,0.002867
59,engine-concordia-016,CONCORDIA,16,0.791299,True,666,441.38,0.875581,0.692847,True,0.173265
59,engine-aeternitas-017,AETERNITAS,17,0.772518,True,543,141.14,0.98196,0.758582,True,0.154484
59,engine-providentia-018,PROVIDENTIA,18,0.645894,True,911,212.3,0.732015,0.472804,True,0.02786
59,engine-scientia-019,SCIENTIA,19,0.552015,True,635,467.36,0.927701,0.512105,True,0.066019
59,engine-mathematica-020,MATHEMATICA,20,0.679502,True,103,395.23,0.707234,0.480567,True,0.061468
59,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.615743,True,765,220.97,0.707326,0.435531,True,0.002291
59,engine-logica-022,LOGICA,22,0.49347,True,29,215.4,0.981822,0.484499,True,0.124564
59,engine-natura-023,NATURA,23,0.495228,True,848,162.75,0.899738,0.445576,True,0.122806
60,engine-cognitio-000,COGNITIO,0,0.704085,True,3,532.92,0.950339,0.66912,True,0.086051
60,engine-intelligentia-001,INTELLIGENTIA,1,0.648855,True,3,543.28,0.806113,0.523051,True,0.030821
60,engine-quantumia-002,QUANTUMIA,2,0.373472,True,6,406.4,0.806652,0.301262,True,0.244562
60,engine-resonantia-003,RESONANTIA,3,0.555724,True,8,424.82,0.943517,0.524335,True,0.06231
60,engine-harmonia-004,HARMONIA,4,0.704792,True,19,280.33,0.784497,0.552907,True,0.086758
60,engine-velocitas-005,VELOCITAS,5,0.724306,True,21,15.81,0.763921,0.553313,True,0.106272
60,engine-prudentia-006,PRUDENTIA,6,0.81058,True,53,483.02,0.748061,0.606363,True,0.192546
60,engine-fortitudo-007,FORTITUDO,7,0.565277,True,29,22.5,0.825372,0.466564,True,0.052757
60,engine-temperantia-008,TEMPERANTIA,8,0.467039,True,43,655.07,0.841158,0.392853,True,0.150995
60,engine-iustitia-009,IUSTITIA,9,0.655693,True,13,218.19,0.75491,0.494989,True,0.037659
60,engine-sapientia-010,SAPIENTIA,10,0.605961,True,249,132.5,0.73866,0.447599,True,0.012073
60,engine-memoria-011,MEMORIA,11,0.635387,True,30,385.87,0.89532,0.568875,True,0.017353
60,engine-imaginatio-012,IMAGINATIO,12,0.647198,True,368,184.0,0.858223,0.55544,True,0.029164
60,engine-veritas-013,VERITAS,13,0.575324,True,406,153.32,0.9013,0.518539,True,0.04271
60,engine-libertas-014,LIBERTAS,14,0.753936,True,175,397.26,0.9405,0.709076,True,0.135902
60,engine-dignitas-015,DIGNITAS,15,0.60881,True,113,264.78,0.877594,0.534288,True,0.009224
60,engine-concordia-016,CONCORDIA,16,0.654504,True,664,578.2,0.92165,0.603223,True,0.03647
60,engine-aeternitas-017,AETERNITAS,17,0.583688,True,64,72.27,0.852664,0.49769,True,0.034346
60,engine-providentia-018,PROVIDENTIA,18,0.671678,True,720,141.43,0.896626,0.602244,True,0.053644
60,engine-scientia-019,SCIENTIA,19,0.43644,True,917,207.25,0.859884,0.375288,True,0.181594
60,engine-mathematica-020,MATHEMATICA,20,0.714082,True,313,406.74,0.870601,0.621681,True,0.096048
60,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.515237,True,160,633.5,0.8222,0.423628,True,0.102796
60,engine-logica-022,LOGICA,22,0.467339,True,122,596.77,0.989839,0.462591,True,0.150695
60,engine-natura-023,NATURA,23,0.695963,True,332,598.73,0.803253,0.559034,True,0.077929
61,engine-cognitio-000,COGNITIO,0,0.468201,True,3,141.83,0.954049,0.446686,True,0.149833
61,engine-intelligentia-001,INTELLIGENTIA,1,0.816257,True,5,570.34,0.875868,0.714934,True,0.198223
61,engine-quantumia-002,QUANTUMIA,2,0.856567,True,5,56.26,0.986424,0.844939,True,0.238533
61,engine-resonantia-003,RESONANTIA,3,0.538883,True,4,141.81,0.904312,0.487319,True,0.079151
61,engine-harmonia-004,HARMONIA,4,0.717221,True,11,595.91,0.887287,0.636381,True,0.099187
61,engine-velocitas-005,VELOCITAS,5,0.422469,True,1,499.26,0.996481,0.420982,True,0.195565
61,engine-prudentia-006,PRUDENTIA,6,0.729902,True,34,662.44,0.805161,0.587688,True,0.111868
61,engine-fortitudo-007,FORTITUDO,7,0.650571,True,50,652.29,0.794189,0.516676,True,0.032537
61,engine-temperantia-008,TEMPERANTIA,8,0.681002,True,63,310.07,0.971334,0.661481,True,0.062968
61,engine-iustitia-009,IUSTITIA,9,0.720827,True,200,242.4,0.918791,0.662289,True,0.102793
61,engine-sapientia-010,SAPIENTIA,10,0.331563,True,107,208.05,0.923049,0.306049,True,0.286471
61,engine-memoria-011,MEMORIA,11,0.57653,True,332,652.42,0.927936,0.534983,True,0.041504
61,engine-imaginatio-012,IMAGINATIO,12,0.448446,True,143,668.74,0.925881,0.415208,True,0.169588
61,engine-veritas-013,VERITAS,13,0.774226,True,321,688.47,0.701691,0.543267,True,0.156192
61,engine-libertas-014,LIBERTAS,14,0.740744,True,903,273.94,0.933501,0.691486,True,0.12271
61,engine-dignitas-015,DIGNITAS,15,0.628359,True,351,392.94,0.859413,0.54002,True,0.010325
61,engine-concordia-016,CONCORDIA,16,0.573385,True,844,383.59,0.997156,0.571754,True,0.044649
61,engine-aeternitas-017,AETERNITAS,17,0.599663,True,366,413.66,0.799171,0.479233,True,0.018371
61,engine-providentia-018,PROVIDENTIA,18,0.657925,True,720,304.78,0.959165,0.631059,True,0.039891
61,engine-scientia-019,SCIENTIA,19,0.880552,True,306,296.92,0.875547,0.770965,True,0.262518
61,engine-mathematica-020,MATHEMATICA,20,0.636081,True,132,26.41,0.914149,0.581473,True,0.018047
61,engine-cryptographia-021,CRYPTOGRAPHIA,21,0.61448,True,876,500.64,0.777399,0.477696,True,0.003554
61,engine-logica-022,LOGICA,22,0.595918,True,770,516.06,0.985262,0.587135,True,0.022116
61,engine-natura-023,NATURA,23,0.463187,True,701,58.31,0.942336,0.436478,True,0.154847
62,engine-cognitio-000,COGNITIO,0,0.685508,True,3,100.94,0.84091,0.57645,True,0.067474
62,engine-intelligentia-001,INTELLIGENTIA,1,0.603101,True,5,86.93,0.733899,0.442615,True,0.014933
