beat,timestamp_ms,R_order_parameter,mean_phase_psi,phase_variance,gate_passed,oscillator_count,coupling_strength,drift_from_phi_inv
2354,2055042,1.0,0.47170603,0.0,True,24,0.6180339887498948,0.38196601
2355,2055915,1.0,-0.56131247,0.0,True,24,0.6180339887498948,0.38196601
2356,2056788,1.0,-1.59433096,0.0,True,24,0.6180339887498948,0.38196601
2357,2057661,1.0,-2.62734946,0.0,True,24,0.6180339887498948,0.38196601
2358,2058534,1.0,2.62281735,-0.0,True,24,0.6180339887498948,0.38196601
2359,2059407,1.0,1.58979885,0.0,True,24,0.6180339887498948,0.38196601
2360,2060280,1.0,0.55678036,0.0,True,24,0.6180339887498948,0.38196601
2361,2061153,1.0,-0.47623814,0.0,True,24,0.6180339887498948,0.38196601
2362,2062026,1.0,-1.50925664,0.0,True,24,0.6180339887498948,0.38196601
2363,2062899,1.0,-2.54227513,0.0,True,24,0.6180339887498948,0.38196601
2364,2063772,1.0,2.70789168,0.0,True,24,0.6180339887498948,0.38196601
2365,2064645,1.0,1.67487318,-0.0,True,24,0.6180339887498948,0.38196601
2366,2065518,1.0,0.64185469,0.0,True,24,0.6180339887498948,0.38196601
2367,2066391,1.0,-0.39116381,0.0,True,24,0.6180339887498948,0.38196601
2368,2067264,1.0,-1.42418231,0.0,True,24,0.6180339887498948,0.38196601
2369,2068137,1.0,-2.4572008,0.0,True,24,0.6180339887498948,0.38196601
2370,2069010,1.0,2.79296601,0.0,True,24,0.6180339887498948,0.38196601
2371,2069883,1.0,1.75994751,0.0,True,24,0.6180339887498948,0.38196601
2372,2070756,1.0,0.72692901,0.0,True,24,0.6180339887498948,0.38196601
2373,2071629,1.0,-0.30608948,0.0,True,24,0.6180339887498948,0.38196601
2374,2072502,1.0,-1.33910798,0.0,True,24,0.6180339887498948,0.38196601
2375,2073375,1.0,-2.37212647,0.0,True,24,0.6180339887498948,0.38196601
2376,2074248,1.0,2.87804034,0.0,True,24,0.6180339887498948,0.38196601
2377,2075121,1.0,1.84502184,0.0,True,24,0.6180339887498948,0.38196601
2378,2075994,1.0,0.81200334,0.0,True,24,0.6180339887498948,0.38196601
2379,2076867,1.0,-0.22101515,-0.0,True,24,0.6180339887498948,0.38196601
2380,2077740,1.0,-1.25403365,0.0,True,24,0.6180339887498948,0.38196601
2381,2078613,1.0,-2.28705215,-0.0,True,24,0.6180339887498948,0.38196601
2382,2079486,1.0,2.96311467,0.0,True,24,0.6180339887498948,0.38196601
2383,2080359,1.0,1.93009617,0.0,True,24,0.6180339887498948,0.38196601
2384,2081232,1.0,0.89707767,0.0,True,24,0.6180339887498948,0.38196601
2385,2082105,1.0,-0.13594082,0.0,True,24,0.6180339887498948,0.38196601
2386,2082978,1.0,-1.16895932,0.0,True,24,0.6180339887498948,0.38196601
2387,2083851,1.0,-2.20197782,0.0,True,24,0.6180339887498948,0.38196601
2388,2084724,1.0,3.04818899,0.0,True,24,0.6180339887498948,0.38196601
2389,2085597,1.0,2.0151705,0.0,True,24,0.6180339887498948,0.38196601
2390,2086470,1.0,0.982152,0.0,True,24,0.6180339887498948,0.38196601
2391,2087343,1.0,-0.05086649,0.0,True,24,0.6180339887498948,0.38196601
2392,2088216,1.0,-1.08388499,0.0,True,24,0.6180339887498948,0.38196601
2393,2089089,1.0,-2.11690349,-0.0,True,24,0.6180339887498948,0.38196601
2394,2089962,1.0,3.13326332,-0.0,True,24,0.6180339887498948,0.38196601
2395,2090835,1.0,2.10024483,0.0,True,24,0.6180339887498948,0.38196601
2396,2091708,1.0,1.06722633,0.0,True,24,0.6180339887498948,0.38196601
2397,2092581,1.0,0.03420783,-0.0,True,24,0.6180339887498948,0.38196601
2398,2093454,1.0,-0.99881066,0.0,True,24,0.6180339887498948,0.38196601
2399,2094327,1.0,-2.03182916,0.0,True,24,0.6180339887498948,0.38196601
2400,2095200,1.0,-3.06484765,-0.0,True,24,0.6180339887498948,0.38196601
2401,2096073,1.0,2.18531916,0.0,True,24,0.6180339887498948,0.38196601
2402,2096946,1.0,1.15230066,-0.0,True,24,0.6180339887498948,0.38196601
2403,2097819,1.0,0.11928216,0.0,True,24,0.6180339887498948,0.38196601
2404,2098692,1.0,-0.91373633,0.0,True,24,0.6180339887498948,0.38196601
2405,2099565,1.0,-1.94675483,0.0,True,24,0.6180339887498948,0.38196601
2406,2100438,1.0,-2.97977333,0.0,True,24,0.6180339887498948,0.38196601
2407,2101311,1.0,2.27039349,0.0,True,24,0.6180339887498948,0.38196601
2408,2102184,1.0,1.23737499,0.0,True,24,0.6180339887498948,0.38196601
2409,2103057,1.0,0.20435649,0.0,True,24,0.6180339887498948,0.38196601
2410,2103930,1.0,-0.828662,0.0,True,24,0.6180339887498948,0.38196601
2411,2104803,1.0,-1.8616805,0.0,True,24,0.6180339887498948,0.38196601
2412,2105676,1.0,-2.894699,-0.0,True,24,0.6180339887498948,0.38196601
2413,2106549,1.0,2.35546781,0.0,True,24,0.6180339887498948,0.38196601
2414,2107422,1.0,1.32244932,0.0,True,24,0.6180339887498948,0.38196601
2415,2108295,1.0,0.28943082,-0.0,True,24,0.6180339887498948,0.38196601
2416,2109168,1.0,-0.74358767,0.0,True,24,0.6180339887498948,0.38196601
2417,2110041,1.0,-1.77660617,0.0,True,24,0.6180339887498948,0.38196601
2418,2110914,1.0,-2.80962467,0.0,True,24,0.6180339887498948,0.38196601
2419,2111787,1.0,2.44054214,-0.0,True,24,0.6180339887498948,0.38196601
2420,2112660,1.0,1.40752365,0.0,True,24,0.6180339887498948,0.38196601
2421,2113533,1.0,0.37450515,0.0,True,24,0.6180339887498948,0.38196601
2422,2114406,1.0,-0.65851335,-0.0,True,24,0.6180339887498948,0.38196601
2423,2115279,1.0,-1.69153184,0.0,True,24,0.6180339887498948,0.38196601
2424,2116152,1.0,-2.72455034,0.0,True,24,0.6180339887498948,0.38196601
2425,2117025,1.0,2.52561647,0.0,True,24,0.6180339887498948,0.38196601
2426,2117898,1.0,1.49259798,0.0,True,24,0.6180339887498948,0.38196601
2427,2118771,1.0,0.45957948,0.0,True,24,0.6180339887498948,0.38196601
2428,2119644,1.0,-0.57343902,0.0,True,24,0.6180339887498948,0.38196601
2429,2120517,1.0,-1.60645751,0.0,True,24,0.6180339887498948,0.38196601
2430,2121390,1.0,-2.63947601,0.0,True,24,0.6180339887498948,0.38196601
2431,2122263,1.0,2.6106908,0.0,True,24,0.6180339887498948,0.38196601
2432,2123136,1.0,1.57767231,0.0,True,24,0.6180339887498948,0.38196601
2433,2124009,1.0,0.54465381,0.0,True,24,0.6180339887498948,0.38196601
2434,2124882,1.0,-0.48836469,0.0,True,24,0.6180339887498948,0.38196601
2435,2125755,1.0,-1.52138318,-0.0,True,24,0.6180339887498948,0.38196601
2436,2126628,1.0,-2.55440168,0.0,True,24,0.6180339887498948,0.38196601
2437,2127501,1.0,2.69576513,0.0,True,24,0.6180339887498948,0.38196601
2438,2128374,1.0,1.66274663,-0.0,True,24,0.6180339887498948,0.38196601
2439,2129247,1.0,0.62972814,0.0,True,24,0.6180339887498948,0.38196601
2440,2130120,1.0,-0.40329036,0.0,True,24,0.6180339887498948,0.38196601
2441,2130993,1.0,-1.43630885,0.0,True,24,0.6180339887498948,0.38196601
2442,2131866,1.0,-2.46932735,0.0,True,24,0.6180339887498948,0.38196601
2443,2132739,1.0,2.78083946,0.0,True,24,0.6180339887498948,0.38196601
2444,2133612,1.0,1.74782096,-0.0,True,24,0.6180339887498948,0.38196601
2445,2134485,1.0,0.71480247,-0.0,True,24,0.6180339887498948,0.38196601
2446,2135358,1.0,-0.31821603,0.0,True,24,0.6180339887498948,0.38196601
2447,2136231,1.0,-1.35123453,0.0,True,24,0.6180339887498948,0.38196601
2448,2137104,1.0,-2.38425302,0.0,True,24,0.6180339887498948,0.38196601
2449,2137977,1.0,2.86591379,-0.0,True,24,0.6180339887498948,0.38196601
2450,2138850,1.0,1.83289529,0.0,True,24,0.6180339887498948,0.38196601
2451,2139723,1.0,0.7998768,0.0,True,24,0.6180339887498948,0.38196601
2452,2140596,1.0,-0.2331417,0.0,True,24,0.6180339887498948,0.38196601
2453,2141469,1.0,-1.2661602,0.0,True,24,0.6180339887498948,0.38196601
2454,2142342,1.0,-2.29917869,0.0,True,24,0.6180339887498948,0.38196601
2455,2143215,1.0,2.95098812,-0.0,True,24,0.6180339887498948,0.38196601
2456,2144088,1.0,1.91796962,0.0,True,24,0.6180339887498948,0.38196601
2457,2144961,1.0,0.88495113,0.0,True,24,0.6180339887498948,0.38196601
2458,2145834,1.0,-0.14806737,0.0,True,24,0.6180339887498948,0.38196601
2459,2146707,1.0,-1.18108587,0.0,True,24,0.6180339887498948,0.38196601
2460,2147580,1.0,-2.21410436,0.0,True,24,0.6180339887498948,0.38196601
2461,2148453,1.0,3.03606245,0.0,True,24,0.6180339887498948,0.38196601
2462,2149326,1.0,2.00304395,0.0,True,24,0.6180339887498948,0.38196601
2463,2150199,1.0,0.97002545,0.0,True,24,0.6180339887498948,0.38196601
2464,2151072,1.0,-0.06299304,0.0,True,24,0.6180339887498948,0.38196601
2465,2151945,1.0,-1.09601154,0.0,True,24,0.6180339887498948,0.38196601
2466,2152818,1.0,-2.12903003,0.0,True,24,0.6180339887498948,0.38196601
2467,2153691,1.0,3.12113678,-0.0,True,24,0.6180339887498948,0.38196601
2468,2154564,1.0,2.08811828,0.0,True,24,0.6180339887498948,0.38196601
2469,2155437,1.0,1.05509978,-0.0,True,24,0.6180339887498948,0.38196601
2470,2156310,1.0,0.02208129,0.0,True,24,0.6180339887498948,0.38196601
2471,2157183,1.0,-1.01093721,0.0,True,24,0.6180339887498948,0.38196601
2472,2158056,1.0,-2.04395571,0.0,True,24,0.6180339887498948,0.38196601
2473,2158929,1.0,-3.0769742,0.0,True,24,0.6180339887498948,0.38196601
2474,2159802,1.0,2.17319261,0.0,True,24,0.6180339887498948,0.38196601
2475,2160675,1.0,1.14017411,0.0,True,24,0.6180339887498948,0.38196601
2476,2161548,1.0,0.10715562,-0.0,True,24,0.6180339887498948,0.38196601
2477,2162421,1.0,-0.92586288,0.0,True,24,0.6180339887498948,0.38196601
2478,2163294,1.0,-1.95888138,0.0,True,24,0.6180339887498948,0.38196601
2479,2164167,1.0,-2.99189987,0.0,True,24,0.6180339887498948,0.38196601
2480,2165040,1.0,2.25826694,0.0,True,24,0.6180339887498948,0.38196601
2481,2165913,1.0,1.22524844,0.0,True,24,0.6180339887498948,0.38196601
2482,2166786,1.0,0.19222995,0.0,True,24,0.6180339887498948,0.38196601
2483,2167659,1.0,-0.84078855,0.0,True,24,0.6180339887498948,0.38196601
2484,2168532,1.0,-1.87380705,-0.0,True,24,0.6180339887498948,0.38196601
2485,2169405,1.0,-2.90682554,0.0,True,24,0.6180339887498948,0.38196601
2486,2170278,1.0,2.34334127,0.0,True,24,0.6180339887498948,0.38196601
2487,2171151,1.0,1.31032277,0.0,True,24,0.6180339887498948,0.38196601
2488,2172024,1.0,0.27730427,-0.0,True,24,0.6180339887498948,0.38196601
2489,2172897,1.0,-0.75571422,0.0,True,24,0.6180339887498948,0.38196601
2490,2173770,1.0,-1.78873272,0.0,True,24,0.6180339887498948,0.38196601
2491,2174643,1.0,-2.82175121,-0.0,True,24,0.6180339887498948,0.38196601
2492,2175516,1.0,2.4284156,0.0,True,24,0.6180339887498948,0.38196601
2493,2176389,1.0,1.3953971,0.0,True,24,0.6180339887498948,0.38196601
2494,2177262,1.0,0.3623786,0.0,True,24,0.6180339887498948,0.38196601
2495,2178135,1.0,-0.67063989,0.0,True,24,0.6180339887498948,0.38196601
2496,2179008,1.0,-1.70365839,-0.0,True,24,0.6180339887498948,0.38196601
2497,2179881,1.0,-2.73667689,-0.0,True,24,0.6180339887498948,0.38196601
2498,2180754,1.0,2.51348993,0.0,True,24,0.6180339887498948,0.38196601
2499,2181627,1.0,1.48047143,0.0,True,24,0.6180339887498948,0.38196601
2500,2182500,1.0,0.44745293,0.0,True,24,0.6180339887498948,0.38196601
2501,2183373,1.0,-0.58556556,0.0,True,24,0.6180339887498948,0.38196601
2502,2184246,1.0,-1.61858406,0.0,True,24,0.6180339887498948,0.38196601
2503,2185119,1.0,-2.65160256,0.0,True,24,0.6180339887498948,0.38196601
2504,2185992,1.0,2.59856425,0.0,True,24,0.6180339887498948,0.38196601
2505,2186865,1.0,1.56554576,0.0,True,24,0.6180339887498948,0.38196601
2506,2187738,1.0,0.53252726,0.0,True,24,0.6180339887498948,0.38196601
2507,2188611,1.0,-0.50049123,0.0,True,24,0.6180339887498948,0.38196601
2508,2189484,1.0,-1.53350973,0.0,True,24,0.6180339887498948,0.38196601
2509,2190357,1.0,-2.56652823,0.0,True,24,0.6180339887498948,0.38196601
2510,2191230,1.0,2.68363858,0.0,True,24,0.6180339887498948,0.38196601
2511,2192103,1.0,1.65062009,0.0,True,24,0.6180339887498948,0.38196601
2512,2192976,1.0,0.61760159,0.0,True,24,0.6180339887498948,0.38196601
2513,2193849,1.0,-0.41541691,0.0,True,24,0.6180339887498948,0.38196601
2514,2194722,1.0,-1.4484354,0.0,True,24,0.6180339887498948,0.38196601
2515,2195595,1.0,-2.4814539,0.0,True,24,0.6180339887498948,0.38196601
2516,2196468,1.0,2.76871291,0.0,True,24,0.6180339887498948,0.38196601
2517,2197341,1.0,1.73569442,0.0,True,24,0.6180339887498948,0.38196601
2518,2198214,1.0,0.70267592,0.0,True,24,0.6180339887498948,0.38196601
2519,2199087,1.0,-0.33034258,0.0,True,24,0.6180339887498948,0.38196601
2520,2199960,1.0,-1.36336107,0.0,True,24,0.6180339887498948,0.38196601
2521,2200833,1.0,-2.39637957,0.0,True,24,0.6180339887498948,0.38196601
2522,2201706,1.0,2.85378724,0.0,True,24,0.6180339887498948,0.38196601
2523,2202579,1.0,1.82076875,0.0,True,24,0.6180339887498948,0.38196601
2524,2203452,1.0,0.78775025,0.0,True,24,0.6180339887498948,0.38196601
2525,2204325,1.0,-0.24526825,0.0,True,24,0.6180339887498948,0.38196601
2526,2205198,1.0,-1.27828674,-0.0,True,24,0.6180339887498948,0.38196601
2527,2206071,1.0,-2.31130524,0.0,True,24,0.6180339887498948,0.38196601
2528,2206944,1.0,2.93886157,-0.0,True,24,0.6180339887498948,0.38196601
2529,2207817,1.0,1.90584307,-0.0,True,24,0.6180339887498948,0.38196601
2530,2208690,1.0,0.87282458,0.0,True,24,0.6180339887498948,0.38196601
2531,2209563,1.0,-0.16019392,0.0,True,24,0.6180339887498948,0.38196601
2532,2210436,1.0,-1.19321241,0.0,True,24,0.6180339887498948,0.38196601
2533,2211309,1.0,-2.22623091,0.0,True,24,0.6180339887498948,0.38196601
2534,2212182,1.0,3.0239359,0.0,True,24,0.6180339887498948,0.38196601
2535,2213055,1.0,1.9909174,0.0,True,24,0.6180339887498948,0.38196601
2536,2213928,1.0,0.95789891,0.0,True,24,0.6180339887498948,0.38196601
2537,2214801,1.0,-0.07511959,-0.0,True,24,0.6180339887498948,0.38196601
2538,2215674,1.0,-1.10813809,0.0,True,24,0.6180339887498948,0.38196601
2539,2216547,1.0,-2.14115658,0.0,True,24,0.6180339887498948,0.38196601
2540,2217420,1.0,3.10901023,0.0,True,24,0.6180339887498948,0.38196601
2541,2218293,1.0,2.07599173,0.0,True,24,0.6180339887498948,0.38196601
2542,2219166,1.0,1.04297324,-0.0,True,24,0.6180339887498948,0.38196601
2543,2220039,1.0,0.00995474,-0.0,True,24,0.6180339887498948,0.38196601
2544,2220912,1.0,-1.02306376,0.0,True,24,0.6180339887498948,0.38196601
2545,2221785,1.0,-2.05608225,0.0,True,24,0.6180339887498948,0.38196601
2546,2222658,1.0,-3.08910075,0.0,True,24,0.6180339887498948,0.38196601
2547,2223531,1.0,2.16106606,0.0,True,24,0.6180339887498948,0.38196601
2548,2224404,1.0,1.12804756,0.0,True,24,0.6180339887498948,0.38196601
2549,2225277,1.0,0.09502907,0.0,True,24,0.6180339887498948,0.38196601
2550,2226150,1.0,-0.93798943,0.0,True,24,0.6180339887498948,0.38196601
2551,2227023,1.0,-1.97100792,0.0,True,24,0.6180339887498948,0.38196601
2552,2227896,1.0,-3.00402642,0.0,True,24,0.6180339887498948,0.38196601
2553,2228769,1.0,2.24614039,0.0,True,24,0.6180339887498948,0.38196601
2554,2229642,1.0,1.21312189,0.0,True,24,0.6180339887498948,0.38196601
2555,2230515,1.0,0.1801034,0.0,True,24,0.6180339887498948,0.38196601
2556,2231388,1.0,-0.8529151,-0.0,True,24,0.6180339887498948,0.38196601
2557,2232261,1.0,-1.8859336,0.0,True,24,0.6180339887498948,0.38196601
2558,2233134,1.0,-2.91895209,-0.0,True,24,0.6180339887498948,0.38196601
2559,2234007,1.0,2.33121472,0.0,True,24,0.6180339887498948,0.38196601
2560,2234880,1.0,1.29819622,0.0,True,24,0.6180339887498948,0.38196601
2561,2235753,1.0,0.26517773,0.0,True,24,0.6180339887498948,0.38196601
2562,2236626,1.0,-0.76784077,0.0,True,24,0.6180339887498948,0.38196601
2563,2237499,1.0,-1.80085927,0.0,True,24,0.6180339887498948,0.38196601
2564,2238372,1.0,-2.83387776,0.0,True,24,0.6180339887498948,0.38196601
2565,2239245,1.0,2.41628905,0.0,True,24,0.6180339887498948,0.38196601
2566,2240118,1.0,1.38327055,-0.0,True,24,0.6180339887498948,0.38196601
2567,2240991,1.0,0.35025206,0.0,True,24,0.6180339887498948,0.38196601
2568,2241864,1.0,-0.68276644,0.0,True,24,0.6180339887498948,0.38196601
2569,2242737,1.0,-1.71578494,0.0,True,24,0.6180339887498948,0.38196601
2570,2243610,1.0,-2.74880343,0.0,True,24,0.6180339887498948,0.38196601
2571,2244483,1.0,2.50136338,0.0,True,24,0.6180339887498948,0.38196601
2572,2245356,1.0,1.46834488,0.0,True,24,0.6180339887498948,0.38196601
2573,2246229,1.0,0.43532638,0.0,True,24,0.6180339887498948,0.38196601
2574,2247102,1.0,-0.59769211,0.0,True,24,0.6180339887498948,0.38196601
2575,2247975,1.0,-1.63071061,0.0,True,24,0.6180339887498948,0.38196601
2576,2248848,1.0,-2.6637291,0.0,True,24,0.6180339887498948,0.38196601
2577,2249721,1.0,2.58643771,0.0,True,24,0.6180339887498948,0.38196601
2578,2250594,1.0,1.55341921,0.0,True,24,0.6180339887498948,0.38196601
2579,2251467,1.0,0.52040071,0.0,True,24,0.6180339887498948,0.38196601
2580,2252340,1.0,-0.51261778,0.0,True,24,0.6180339887498948,0.38196601
2581,2253213,1.0,-1.54563628,0.0,True,24,0.6180339887498948,0.38196601
2582,2254086,1.0,-2.57865478,0.0,True,24,0.6180339887498948,0.38196601
2583,2254959,1.0,2.67151204,0.0,True,24,0.6180339887498948,0.38196601
2584,2255832,1.0,1.63849354,0.0,True,24,0.6180339887498948,0.38196601
2585,2256705,1.0,0.60547504,0.0,True,24,0.6180339887498948,0.38196601
2586,2257578,1.0,-0.42754345,0.0,True,24,0.6180339887498948,0.38196601
2587,2258451,1.0,-1.46056195,0.0,True,24,0.6180339887498948,0.38196601
2588,2259324,1.0,-2.49358045,0.0,True,24,0.6180339887498948,0.38196601
2589,2260197,1.0,2.75658636,0.0,True,24,0.6180339887498948,0.38196601
2590,2261070,1.0,1.72356787,0.0,True,24,0.6180339887498948,0.38196601
2591,2261943,1.0,0.69054937,0.0,True,24,0.6180339887498948,0.38196601
2592,2262816,1.0,-0.34246912,0.0,True,24,0.6180339887498948,0.38196601
2593,2263689,1.0,-1.37548762,0.0,True,24,0.6180339887498948,0.38196601
2594,2264562,1.0,-2.40850612,0.0,True,24,0.6180339887498948,0.38196601
2595,2265435,1.0,2.84166069,0.0,True,24,0.6180339887498948,0.38196601
2596,2266308,1.0,1.8086422,-0.0,True,24,0.6180339887498948,0.38196601
2597,2267181,1.0,0.7756237,0.0,True,24,0.6180339887498948,0.38196601
2598,2268054,1.0,-0.2573948,0.0,True,24,0.6180339887498948,0.38196601
2599,2268927,1.0,-1.29041329,-0.0,True,24,0.6180339887498948,0.38196601
2600,2269800,1.0,-2.32343179,0.0,True,24,0.6180339887498948,0.38196601
2601,2270673,1.0,2.92673502,0.0,True,24,0.6180339887498948,0.38196601
2602,2271546,1.0,1.89371653,0.0,True,24,0.6180339887498948,0.38196601
2603,2272419,1.0,0.86069803,-0.0,True,24,0.6180339887498948,0.38196601
2604,2273292,1.0,-0.17232047,0.0,True,24,0.6180339887498948,0.38196601
2605,2274165,1.0,-1.20533896,-0.0,True,24,0.6180339887498948,0.38196601
2606,2275038,1.0,-2.23835746,0.0,True,24,0.6180339887498948,0.38196601
2607,2275911,1.0,3.01180935,-0.0,True,24,0.6180339887498948,0.38196601
2608,2276784,1.0,1.97879086,0.0,True,24,0.6180339887498948,0.38196601
2609,2277657,1.0,0.94577236,0.0,True,24,0.6180339887498948,0.38196601
2610,2278530,1.0,-0.08724614,0.0,True,24,0.6180339887498948,0.38196601
2611,2279403,1.0,-1.12026463,0.0,True,24,0.6180339887498948,0.38196601
2612,2280276,1.0,-2.15328313,0.0,True,24,0.6180339887498948,0.38196601
2613,2281149,1.0,3.09688368,-0.0,True,24,0.6180339887498948,0.38196601
2614,2282022,1.0,2.06386518,0.0,True,24,0.6180339887498948,0.38196601
2615,2282895,1.0,1.03084669,-0.0,True,24,0.6180339887498948,0.38196601
2616,2283768,1.0,-0.00217181,0.0,True,24,0.6180339887498948,0.38196601
2617,2284641,1.0,-1.0351903,0.0,True,24,0.6180339887498948,0.38196601
2618,2285514,1.0,-2.0682088,0.0,True,24,0.6180339887498948,0.38196601
2619,2286387,1.0,-3.1012273,0.0,True,24,0.6180339887498948,0.38196601
2620,2287260,1.0,2.14893951,-0.0,True,24,0.6180339887498948,0.38196601
2621,2288133,1.0,1.11592102,0.0,True,24,0.6180339887498948,0.38196601
2622,2289006,1.0,0.08290252,-0.0,True,24,0.6180339887498948,0.38196601
2623,2289879,1.0,-0.95011598,0.0,True,24,0.6180339887498948,0.38196601
2624,2290752,1.0,-1.98313447,0.0,True,24,0.6180339887498948,0.38196601
2625,2291625,1.0,-3.01615297,0.0,True,24,0.6180339887498948,0.38196601
2626,2292498,1.0,2.23401384,0.0,True,24,0.6180339887498948,0.38196601
2627,2293371,1.0,1.20099535,0.0,True,24,0.6180339887498948,0.38196601
2628,2294244,1.0,0.16797685,0.0,True,24,0.6180339887498948,0.38196601
2629,2295117,1.0,-0.86504165,0.0,True,24,0.6180339887498948,0.38196601
2630,2295990,1.0,-1.89806014,0.0,True,24,0.6180339887498948,0.38196601
2631,2296863,1.0,-2.93107864,0.0,True,24,0.6180339887498948,0.38196601
2632,2297736,1.0,2.31908817,0.0,True,24,0.6180339887498948,0.38196601
2633,2298609,1.0,1.28606968,0.0,True,24,0.6180339887498948,0.38196601
2634,2299482,1.0,0.25305118,0.0,True,24,0.6180339887498948,0.38196601
2635,2300355,1.0,-0.77996732,-0.0,True,24,0.6180339887498948,0.38196601
2636,2301228,1.0,-1.81298581,-0.0,True,24,0.6180339887498948,0.38196601
2637,2302101,1.0,-2.84600431,0.0,True,24,0.6180339887498948,0.38196601
2638,2302974,1.0,2.4041625,0.0,True,24,0.6180339887498948,0.38196601
2639,2303847,1.0,1.371144,0.0,True,24,0.6180339887498948,0.38196601
2640,2304720,1.0,0.33812551,0.0,True,24,0.6180339887498948,0.38196601
2641,2305593,1.0,-0.69489299,-0.0,True,24,0.6180339887498948,0.38196601
2642,2306466,1.0,-1.72791148,0.0,True,24,0.6180339887498948,0.38196601
2643,2307339,1.0,-2.76092998,0.0,True,24,0.6180339887498948,0.38196601
2644,2308212,1.0,2.48923683,0.0,True,24,0.6180339887498948,0.38196601
2645,2309085,1.0,1.45621833,0.0,True,24,0.6180339887498948,0.38196601
2646,2309958,1.0,0.42319984,0.0,True,24,0.6180339887498948,0.38196601
2647,2310831,1.0,-0.60981866,0.0,True,24,0.6180339887498948,0.38196601
2648,2311704,1.0,-1.64283716,0.0,True,24,0.6180339887498948,0.38196601
2649,2312577,1.0,-2.67585565,0.0,True,24,0.6180339887498948,0.38196601
2650,2313450,1.0,2.57431116,0.0,True,24,0.6180339887498948,0.38196601
2651,2314323,1.0,1.54129266,-0.0,True,24,0.6180339887498948,0.38196601
2652,2315196,1.0,0.50827417,0.0,True,24,0.6180339887498948,0.38196601
2653,2316069,1.0,-0.52474433,0.0,True,24,0.6180339887498948,0.38196601
2654,2316942,1.0,-1.55776283,0.0,True,24,0.6180339887498948,0.38196601
2655,2317815,1.0,-2.59078132,0.0,True,24,0.6180339887498948,0.38196601
2656,2318688,1.0,2.65938549,0.0,True,24,0.6180339887498948,0.38196601
2657,2319561,1.0,1.62636699,0.0,True,24,0.6180339887498948,0.38196601
2658,2320434,1.0,0.5933485,0.0,True,24,0.6180339887498948,0.38196601
2659,2321307,1.0,-0.43967,-0.0,True,24,0.6180339887498948,0.38196601
2660,2322180,1.0,-1.4726885,0.0,True,24,0.6180339887498948,0.38196601
2661,2323053,1.0,-2.50570699,0.0,True,24,0.6180339887498948,0.38196601
2662,2323926,1.0,2.74445982,0.0,True,24,0.6180339887498948,0.38196601
2663,2324799,1.0,1.71144132,0.0,True,24,0.6180339887498948,0.38196601
2664,2325672,1.0,0.67842282,0.0,True,24,0.6180339887498948,0.38196601
2665,2326545,1.0,-0.35459567,0.0,True,24,0.6180339887498948,0.38196601
2666,2327418,1.0,-1.38761417,0.0,True,24,0.6180339887498948,0.38196601
2667,2328291,1.0,-2.42063266,0.0,True,24,0.6180339887498948,0.38196601
2668,2329164,1.0,2.82953415,0.0,True,24,0.6180339887498948,0.38196601
2669,2330037,1.0,1.79651565,0.0,True,24,0.6180339887498948,0.38196601
2670,2330910,1.0,0.76349715,0.0,True,24,0.6180339887498948,0.38196601
2671,2331783,1.0,-0.26952134,0.0,True,24,0.6180339887498948,0.38196601
2672,2332656,1.0,-1.30253984,0.0,True,24,0.6180339887498948,0.38196601
2673,2333529,1.0,-2.33555834,0.0,True,24,0.6180339887498948,0.38196601
2674,2334402,1.0,2.91460848,0.0,True,24,0.6180339887498948,0.38196601
2675,2335275,1.0,1.88158998,0.0,True,24,0.6180339887498948,0.38196601
2676,2336148,1.0,0.84857148,0.0,True,24,0.6180339887498948,0.38196601
2677,2337021,1.0,-0.18444701,0.0,True,24,0.6180339887498948,0.38196601
2678,2337894,1.0,-1.21746551,0.0,True,24,0.6180339887498948,0.38196601
2679,2338767,1.0,-2.25048401,0.0,True,24,0.6180339887498948,0.38196601
2680,2339640,1.0,2.9996828,-0.0,True,24,0.6180339887498948,0.38196601
2681,2340513,1.0,1.96666431,0.0,True,24,0.6180339887498948,0.38196601
2682,2341386,1.0,0.93364581,0.0,True,24,0.6180339887498948,0.38196601
2683,2342259,1.0,-0.09937268,0.0,True,24,0.6180339887498948,0.38196601
2684,2343132,1.0,-1.13239118,0.0,True,24,0.6180339887498948,0.38196601
2685,2344005,1.0,-2.16540968,0.0,True,24,0.6180339887498948,0.38196601
2686,2344878,1.0,3.08475713,0.0,True,24,0.6180339887498948,0.38196601
2687,2345751,1.0,2.05173864,0.0,True,24,0.6180339887498948,0.38196601
2688,2346624,1.0,1.01872014,0.0,True,24,0.6180339887498948,0.38196601
2689,2347497,1.0,-0.01429836,0.0,True,24,0.6180339887498948,0.38196601
2690,2348370,1.0,-1.04731685,0.0,True,24,0.6180339887498948,0.38196601
2691,2349243,1.0,-2.08033535,0.0,True,24,0.6180339887498948,0.38196601
2692,2350116,1.0,-3.11335384,-0.0,True,24,0.6180339887498948,0.38196601
2693,2350989,1.0,2.13681297,0.0,True,24,0.6180339887498948,0.38196601
2694,2351862,1.0,1.10379447,0.0,True,24,0.6180339887498948,0.38196601
2695,2352735,1.0,0.07077597,-0.0,True,24,0.6180339887498948,0.38196601
