beat_number,ideal_ms,actual_ms,drift_ms,cumulative_drift_ms,trades_settled,settlement_value_icp,is_sync_beat,is_netting_beat,phi_4_derivation,schumann_hz
695,873,871.7521,-1.2479,811.3044,3,2078.1583,False,False,875.3642,7.83
696,873,875.0887,2.0887,813.3931,20,2460.2021,True,True,875.3642,7.83
697,873,873.3537,0.3537,813.7468,0,5940.0679,False,False,875.3642,7.83
698,873,869.5516,-3.4484,817.1953,7,773.8357,False,False,875.3642,7.83
699,873,876.4056,3.4056,820.6009,14,2129.1556,True,False,875.3642,7.83
700,873,871.6598,-1.3402,821.9411,7,3323.6063,False,False,875.3642,7.83
701,873,868.4472,-4.5528,826.4939,24,3878.3128,False,False,875.3642,7.83
702,873,873.4622,0.4622,826.9561,6,551.6353,True,False,875.3642,7.83
703,873,873.2592,0.2592,827.2152,81,4443.9466,False,False,875.3642,7.83
704,873,872.3113,-0.6887,827.9039,18,5346.2625,False,True,875.3642,7.83
705,873,873.16,0.16,828.0639,58,2390.0681,True,False,875.3642,7.83
706,873,874.0674,1.0674,829.1313,7,305.1189,False,False,875.3642,7.83
707,873,873.5096,0.5096,829.6409,87,5568.2587,False,False,875.3642,7.83
708,873,872.5773,-0.4227,830.0635,17,795.1845,True,False,875.3642,7.83
709,873,874.6808,1.6808,831.7443,5,1457.1323,False,False,875.3642,7.83
710,873,869.2437,-3.7563,835.5006,10,3272.9997,False,False,875.3642,7.83
711,873,872.1864,-0.8136,836.3142,1,5470.4134,True,False,875.3642,7.83
712,873,875.8688,2.8688,839.183,6,1500.7559,False,True,875.3642,7.83
713,873,872.1214,-0.8786,840.0617,5,3264.2855,False,False,875.3642,7.83
714,873,870.4403,-2.5597,842.6213,3,3564.0175,True,False,875.3642,7.83
715,873,872.3305,-0.6695,843.2909,1,223.7362,False,False,875.3642,7.83
716,873,874.4839,1.4839,844.7747,5,2725.47,False,False,875.3642,7.83
717,873,872.7344,-0.2656,845.0404,41,3926.7844,True,False,875.3642,7.83
718,873,872.2455,-0.7545,845.7949,4,2679.0416,False,False,875.3642,7.83
719,873,871.676,-1.324,847.1189,21,5599.4236,False,False,875.3642,7.83
720,873,870.1386,-2.8614,849.9803,4,811.4967,True,True,875.3642,7.83
721,873,875.4339,2.4339,852.4142,7,3624.2562,False,False,875.3642,7.83
722,873,875.5492,2.5492,854.9634,30,5764.8809,False,False,875.3642,7.83
723,873,871.2346,-1.7654,856.7288,2,5915.0435,True,False,875.3642,7.83
724,873,869.998,-3.002,859.7308,5,4897.4518,False,False,875.3642,7.83
725,873,873.3078,0.3078,860.0386,3,3429.0883,False,False,875.3642,7.83
726,873,874.0242,1.0242,861.0628,4,2456.6558,True,False,875.3642,7.83
727,873,875.6577,2.6577,863.7205,11,1529.7826,False,False,875.3642,7.83
728,873,871.5272,-1.4728,865.1933,3,3434.9903,False,True,875.3642,7.83
729,873,874.7432,1.7432,866.9365,10,376.42,True,False,875.3642,7.83
730,873,872.6095,-0.3905,867.327,0,2842.1121,False,False,875.3642,7.83
731,873,868.9137,-4.0863,871.4133,3,232.223,False,False,875.3642,7.83
732,873,873.3172,0.3172,871.7305,31,6163.2561,True,False,875.3642,7.83
733,873,871.2295,-1.7705,873.501,7,3284.4821,False,False,875.3642,7.83
734,873,872.6605,-0.3395,873.8405,4,3441.2595,False,False,875.3642,7.83
735,873,873.5155,0.5155,874.3559,19,440.0744,True,False,875.3642,7.83
736,873,876.8567,3.8567,878.2127,1,4491.8241,False,True,875.3642,7.83
737,873,873.189,0.189,878.4017,9,305.9992,False,False,875.3642,7.83
738,873,875.8435,2.8435,881.2452,22,4971.9388,True,False,875.3642,7.83
739,873,872.3785,-0.6215,881.8668,20,2255.473,False,False,875.3642,7.83
740,873,871.8865,-1.1135,882.9803,20,1093.2166,False,False,875.3642,7.83
741,873,874.066,1.066,884.0463,9,692.7703,True,False,875.3642,7.83
742,873,877.0573,4.0573,888.1036,0,5207.5597,False,False,875.3642,7.83
743,873,874.5948,1.5948,889.6984,20,4793.4768,False,False,875.3642,7.83
744,873,873.5698,0.5698,890.2681,8,3130.2995,True,True,875.3642,7.83
745,873,873.0672,0.0672,890.3353,2,2584.5243,False,False,875.3642,7.83
746,873,871.7658,-1.2342,891.5695,42,4230.4276,False,False,875.3642,7.83
747,873,872.6254,-0.3746,891.9441,6,263.8155,True,False,875.3642,7.83
748,873,871.7654,-1.2346,893.1787,0,6042.0953,False,False,875.3642,7.83
749,873,874.1847,1.1847,894.3634,89,5196.6823,False,False,875.3642,7.83
750,873,872.5278,-0.4722,894.8356,75,1736.9823,True,False,875.3642,7.83
751,873,873.2108,0.2108,895.0464,8,352.4145,False,False,875.3642,7.83
752,873,871.2832,-1.7168,896.7632,10,1883.2741,False,True,875.3642,7.83
753,873,872.847,-0.153,896.9162,26,5147.392,True,False,875.3642,7.83
754,873,871.5781,-1.4219,898.3381,1,2740.1704,False,False,875.3642,7.83
755,873,875.1008,2.1008,900.4389,15,5017.8772,False,False,875.3642,7.83
756,873,874.0828,1.0828,901.5217,21,723.7778,True,False,875.3642,7.83
757,873,876.4884,3.4884,905.0101,11,5129.1873,False,False,875.3642,7.83
758,873,872.1282,-0.8718,905.8819,8,562.5317,False,False,875.3642,7.83
759,873,873.8608,0.8608,906.7427,6,6068.6724,True,False,875.3642,7.83
760,873,876.1792,3.1792,909.9219,3,3883.3547,False,True,875.3642,7.83
761,873,873.1152,0.1152,910.0371,5,2189.4314,False,False,875.3642,7.83
762,873,872.9872,-0.0128,910.0498,26,1652.186,True,False,875.3642,7.83
763,873,875.624,2.624,912.6738,2,3910.7195,False,False,875.3642,7.83
764,873,876.2031,3.2031,915.8769,0,5283.7869,False,False,875.3642,7.83
765,873,872.3823,-0.6177,916.4946,2,5770.2423,True,False,875.3642,7.83
766,873,873.033,0.033,916.5276,5,5554.3738,False,False,875.3642,7.83
767,873,874.9488,1.9488,918.4764,7,4486.2731,False,False,875.3642,7.83
768,873,874.3859,1.3859,919.8624,2,2054.8677,True,True,875.3642,7.83
769,873,873.769,0.769,920.6314,37,301.8944,False,False,875.3642,7.83
770,873,872.1618,-0.8382,921.4696,3,619.6524,False,False,875.3642,7.83
771,873,871.7715,-1.2285,922.6981,4,4971.3262,True,False,875.3642,7.83
772,873,874.7422,1.7422,924.4404,33,5897.6948,False,False,875.3642,7.83
773,873,876.3804,3.3804,927.8207,10,1597.8781,False,False,875.3642,7.83
774,873,873.1242,0.1242,927.9449,30,6013.2636,True,False,875.3642,7.83
775,873,873.5378,0.5378,928.4827,3,4555.7286,False,False,875.3642,7.83
776,873,873.1207,0.1207,928.6034,2,2472.8643,False,True,875.3642,7.83
777,873,874.8008,1.8008,930.4043,3,2588.4133,True,False,875.3642,7.83
778,873,873.7484,0.7484,931.1527,49,5393.8008,False,False,875.3642,7.83
779,873,872.1924,-0.8076,931.9602,2,435.8469,False,False,875.3642,7.83
780,873,874.0997,1.0997,933.06,49,2335.8709,True,False,875.3642,7.83
781,873,872.0413,-0.9587,934.0187,5,5008.8836,False,False,875.3642,7.83
782,873,874.472,1.472,935.4907,2,6156.5286,False,False,875.3642,7.83
783,873,873.8099,0.8099,936.3006,26,1660.6192,True,False,875.3642,7.83
784,873,874.2172,1.2172,937.5178,79,2571.2119,False,True,875.3642,7.83
785,873,874.5334,1.5334,939.0512,0,3049.3117,False,False,875.3642,7.83
786,873,872.6261,-0.3739,939.4251,9,6021.2905,True,False,875.3642,7.83
787,873,873.039,0.039,939.4642,1,5421.6321,False,False,875.3642,7.83
788,873,873.0963,0.0963,939.5605,11,2152.3037,False,False,875.3642,7.83
789,873,872.0088,-0.9912,940.5517,24,583.8228,True,False,875.3642,7.83
790,873,873.2065,0.2065,940.7582,11,2088.5478,False,False,875.3642,7.83
791,873,872.4689,-0.5311,941.2893,29,286.9145,False,False,875.3642,7.83
792,873,872.394,-0.606,941.8953,52,3053.463,True,True,875.3642,7.83
793,873,872.0507,-0.9493,942.8446,1,2888.8544,False,False,875.3642,7.83
794,873,869.9382,-3.0618,945.9065,14,3039.234,False,False,875.3642,7.83
795,873,874.5095,1.5095,947.416,21,2612.6467,True,False,875.3642,7.83
796,873,873.7466,0.7466,948.1626,2,325.9181,False,False,875.3642,7.83
797,873,870.5376,-2.4624,950.625,3,2360.3155,False,False,875.3642,7.83
798,873,872.3278,-0.6722,951.2973,3,4034.8252,True,False,875.3642,7.83
799,873,873.5232,0.5232,951.8205,8,4461.7827,False,False,875.3642,7.83
800,873,871.909,-1.091,952.9114,2,3595.7785,False,True,875.3642,7.83
801,873,873.4149,0.4149,953.3263,10,1175.9765,True,False,875.3642,7.83
802,873,872.1779,-0.8221,954.1484,5,2245.8861,False,False,875.3642,7.83
803,873,873.1179,0.1179,954.2663,1,3604.2408,False,False,875.3642,7.83
804,873,873.7736,0.7736,955.0399,1,1778.2659,True,False,875.3642,7.83
805,873,872.5935,-0.4065,955.4465,37,747.8681,False,False,875.3642,7.83
806,873,875.4697,2.4697,957.9162,10,1727.7777,False,False,875.3642,7.83
807,873,873.1695,0.1695,958.0856,0,5499.5017,True,False,875.3642,7.83
808,873,872.7948,-0.2052,958.2908,6,1144.3983,False,True,875.3642,7.83
809,873,870.7495,-2.2505,960.5413,50,5.7807,False,False,875.3642,7.83
810,873,876.9738,3.9738,964.5151,3,2305.4913,True,False,875.3642,7.83
811,873,874.2752,1.2752,965.7903,0,5077.4412,False,False,875.3642,7.83
812,873,872.9714,-0.0286,965.8189,2,1301.8045,False,False,875.3642,7.83
813,873,873.743,0.743,966.5619,29,4272.3747,True,False,875.3642,7.83
814,873,873.2465,0.2465,966.8084,19,411.7403,False,False,875.3642,7.83
815,873,871.8445,-1.1555,967.9639,6,393.5804,False,False,875.3642,7.83
816,873,869.521,-3.479,971.4429,1,3772.7752,True,True,875.3642,7.83
817,873,875.8886,2.8886,974.3315,1,2029.0789,False,False,875.3642,7.83
818,873,873.1129,0.1129,974.4444,6,3783.8612,False,False,875.3642,7.83
819,873,869.6703,-3.3297,977.7741,3,4255.8424,True,False,875.3642,7.83
820,873,871.7089,-1.2911,979.0652,6,5150.1631,False,False,875.3642,7.83
821,873,873.8637,0.8637,979.9289,16,2866.2246,False,False,875.3642,7.83
822,873,873.7261,0.7261,980.6551,8,2801.0631,True,False,875.3642,7.83
823,873,873.3257,0.3257,980.9808,6,3038.031,False,False,875.3642,7.83
824,873,872.5105,-0.4895,981.4703,25,3549.6883,False,True,875.3642,7.83
825,873,871.2784,-1.7216,983.1919,2,1543.7714,True,False,875.3642,7.83
826,873,873.5358,0.5358,983.7276,5,3252.8203,False,False,875.3642,7.83
827,873,874.9827,1.9827,985.7103,6,3119.6871,False,False,875.3642,7.83
828,873,875.917,2.917,988.6273,48,2184.0635,True,False,875.3642,7.83
829,873,873.6164,0.6164,989.2438,5,1573.2833,False,False,875.3642,7.83
830,873,871.8993,-1.1007,990.3445,10,2706.0143,False,False,875.3642,7.83
831,873,873.5803,0.5803,990.9248,50,2676.6897,True,False,875.3642,7.83
832,873,873.9599,0.9599,991.8847,13,1028.058,False,True,875.3642,7.83
833,873,872.5918,-0.4082,992.2929,31,1349.2698,False,False,875.3642,7.83
834,873,875.8856,2.8856,995.1785,21,1457.3135,True,False,875.3642,7.83
835,873,874.1141,1.1141,996.2926,0,455.4109,False,False,875.3642,7.83
836,873,873.8883,0.8883,997.1809,37,1458.5182,False,False,875.3642,7.83
837,873,874.8192,1.8192,999.0001,78,4854.5542,True,False,875.3642,7.83
838,873,873.5543,0.5543,999.5544,7,5605.2502,False,False,875.3642,7.83
839,873,872.284,-0.716,1000.2704,2,1473.2157,False,False,875.3642,7.83
840,873,874.3103,1.3103,1001.5807,1,5585.0139,True,True,875.3642,7.83
841,873,873.4616,0.4616,1002.0422,7,1171.388,False,False,875.3642,7.83
842,873,872.9991,-0.0009,1002.0432,3,4750.6666,False,False,875.3642,7.83
843,873,872.8704,-0.1296,1002.1728,7,1755.6514,True,False,875.3642,7.83
844,873,873.2168,0.2168,1002.3897,25,5912.6213,False,False,875.3642,7.83
845,873,872.862,-0.138,1002.5277,52,3111.1234,False,False,875.3642,7.83
846,873,873.289,0.289,1002.8167,12,2325.7224,True,False,875.3642,7.83
847,873,872.4479,-0.5521,1003.3688,3,234.4851,False,False,875.3642,7.83
848,873,872.0453,-0.9547,1004.3235,1,3658.2208,False,True,875.3642,7.83
849,873,874.3208,1.3208,1005.6442,5,5247.2245,True,False,875.3642,7.83
850,873,874.3252,1.3252,1006.9694,4,4717.9975,False,False,875.3642,7.83
851,873,872.0979,-0.9021,1007.8715,13,2149.4013,False,False,875.3642,7.83
852,873,874.8378,1.8378,1009.7093,3,4077.7205,True,False,875.3642,7.83
853,873,872.2965,-0.7035,1010.4128,30,3856.6509,False,False,875.3642,7.83
854,873,873.0712,0.0712,1010.484,4,2190.1124,False,False,875.3642,7.83
855,873,873.5859,0.5859,1011.0699,31,1878.1721,True,False,875.3642,7.83
856,873,872.5772,-0.4228,1011.4927,28,5409.1248,False,True,875.3642,7.83
857,873,872.1006,-0.8994,1012.3921,7,3259.3288,False,False,875.3642,7.83
858,873,872.3785,-0.6215,1013.0136,58,2347.6264,True,False,875.3642,7.83
859,873,873.545,0.545,1013.5586,26,1073.7535,False,False,875.3642,7.83
860,873,873.1002,0.1002,1013.6588,7,4846.1378,False,False,875.3642,7.83
861,873,872.0279,-0.9721,1014.6309,8,4184.5002,True,False,875.3642,7.83
862,873,873.5581,0.5581,1015.189,6,5323.7416,False,False,875.3642,7.83
863,873,874.1796,1.1796,1016.3686,27,4327.7539,False,False,875.3642,7.83
864,873,869.4277,-3.5723,1019.9409,5,2212.6124,True,True,875.3642,7.83
865,873,873.7434,0.7434,1020.6843,8,5099.0022,False,False,875.3642,7.83
866,873,874.3666,1.3666,1022.0509,28,4616.5017,False,False,875.3642,7.83
867,873,872.6749,-0.3251,1022.376,11,1562.218,True,False,875.3642,7.83
868,873,871.4449,-1.5551,1023.931,8,2179.0363,False,False,875.3642,7.83
869,873,874.9618,1.9618,1025.8929,16,5397.1654,False,False,875.3642,7.83
870,873,870.7488,-2.2512,1028.1441,48,4964.7143,True,False,875.3642,7.83
871,873,871.2528,-1.7472,1029.8912,7,4067.2167,False,False,875.3642,7.83
872,873,872.7258,-0.2742,1030.1655,9,1267.899,False,True,875.3642,7.83
873,873,871.6929,-1.3071,1031.4726,88,4166.8282,True,False,875.3642,7.83
874,873,872.5719,-0.4281,1031.9006,4,3058.5153,False,False,875.3642,7.83
875,873,873.5765,0.5765,1032.4771,5,6173.8478,False,False,875.3642,7.83
876,873,877.5862,4.5862,1037.0633,49,3139.0535,True,False,875.3642,7.83
877,873,874.7756,1.7756,1038.8389,7,4410.3338,False,False,875.3642,7.83
878,873,874.0429,1.0429,1039.8818,7,3802.33,False,False,875.3642,7.83
879,873,872.8897,-0.1103,1039.9921,8,2322.049,True,False,875.3642,7.83
880,873,872.5942,-0.4058,1040.3978,2,1549.8518,False,True,875.3642,7.83
881,873,871.308,-1.692,1042.0899,45,3619.1126,False,False,875.3642,7.83
882,873,873.7946,0.7946,1042.8845,15,5004.7156,True,False,875.3642,7.83
883,873,875.6188,2.6188,1045.5032,17,4706.2311,False,False,875.3642,7.83
884,873,874.2318,1.2318,1046.735,47,1017.4646,False,False,875.3642,7.83
885,873,872.6476,-0.3524,1047.0874,32,3885.7276,True,False,875.3642,7.83
886,873,873.4329,0.4329,1047.5203,6,2755.4765,False,False,875.3642,7.83
887,873,873.1104,0.1104,1047.6306,2,5696.541,False,False,875.3642,7.83
888,873,875.6158,2.6158,1050.2464,12,1893.168,True,True,875.3642,7.83
889,873,872.906,-0.094,1050.3404,17,1936.4071,False,False,875.3642,7.83
890,873,874.5762,1.5762,1051.9166,12,2784.4466,False,False,875.3642,7.83
891,873,873.2824,0.2824,1052.199,31,3404.0169,True,False,875.3642,7.83
892,873,874.3442,1.3442,1053.5433,9,897.6729,False,False,875.3642,7.83
893,873,874.2042,1.2042,1054.7475,0,2997.552,False,False,875.3642,7.83
894,873,870.2067,-2.7933,1057.5408,4,2497.4851,True,False,875.3642,7.83
895,873,873.9911,0.9911,1058.5318,34,1269.606,False,False,875.3642,7.83
896,873,872.1892,-0.8108,1059.3426,13,4956.0378,False,True,875.3642,7.83
897,873,871.1285,-1.8715,1061.2141,3,1191.1705,True,False,875.3642,7.83
898,873,872.4121,-0.5879,1061.802,4,922.9768,False,False,875.3642,7.83
899,873,869.9039,-3.0961,1064.8981,3,1989.5214,False,False,875.3642,7.83
900,873,873.0772,0.0772,1064.9753,9,5713.9921,True,False,875.3642,7.83
901,873,873.2369,0.2369,1065.2122,0,2586.1168,False,False,875.3642,7.83
902,873,876.0208,3.0208,1068.233,37,1802.7581,False,False,875.3642,7.83
903,873,870.8282,-2.1718,1070.4048,9,12.5915,True,False,875.3642,7.83
904,873,872.5218,-0.4782,1070.883,14,6.2039,False,True,875.3642,7.83
905,873,872.1684,-0.8316,1071.7146,74,4871.6203,False,False,875.3642,7.83
906,873,872.7961,-0.2039,1071.9185,33,2315.0049,True,False,875.3642,7.83
907,873,874.3936,1.3936,1073.3121,0,5517.0947,False,False,875.3642,7.83
908,873,874.7729,1.7729,1075.085,7,2086.9008,False,False,875.3642,7.83
909,873,873.2482,0.2482,1075.3332,29,3441.8272,True,False,875.3642,7.83
910,873,871.6029,-1.3971,1076.7303,11,4208.3975,False,False,875.3642,7.83
911,873,875.5737,2.5737,1079.304,4,4727.3982,False,False,875.3642,7.83
912,873,872.4232,-0.5768,1079.8809,39,1086.141,True,True,875.3642,7.83
913,873,874.2334,1.2334,1081.1142,0,4753.4288,False,False,875.3642,7.83
914,873,875.6364,2.6364,1083.7506,25,5104.5421,False,False,875.3642,7.83
915,873,873.4965,0.4965,1084.2471,25,1347.8406,True,False,875.3642,7.83
916,873,874.2569,1.2569,1085.504,2,1545.7659,False,False,875.3642,7.83
917,873,874.0277,1.0277,1086.5318,5,6110.265,False,False,875.3642,7.83
918,873,873.0863,0.0863,1086.6181,27,1032.4248,True,False,875.3642,7.83
919,873,872.7261,-0.2739,1086.892,2,3299.7844,False,False,875.3642,7.83
920,873,873.9585,0.9585,1087.8505,5,1517.7873,False,True,875.3642,7.83
921,873,875.3686,2.3686,1090.2191,4,1641.0095,True,False,875.3642,7.83
922,873,873.8894,0.8894,1091.1086,17,2496.0951,False,False,875.3642,7.83
923,873,872.0352,-0.9648,1092.0733,2,250.2468,False,False,875.3642,7.83
924,873,872.0146,-0.9854,1093.0588,8,2964.763,True,False,875.3642,7.83
925,873,873.2471,0.2471,1093.3059,1,5743.3929,False,False,875.3642,7.83
926,873,871.8598,-1.1402,1094.4461,59,6095.3186,False,False,875.3642,7.83
927,873,873.2444,0.2444,1094.6905,5,4777.2969,True,False,875.3642,7.83
928,873,875.3262,2.3262,1097.0167,2,4106.8685,False,True,875.3642,7.83
929,873,876.1298,3.1298,1100.1465,2,3710.2624,False,False,875.3642,7.83
930,873,872.8115,-0.1885,1100.335,2,1440.8815,True,False,875.3642,7.83
931,873,874.9994,1.9994,1102.3344,4,5606.4223,False,False,875.3642,7.83
932,873,870.1787,-2.8213,1105.1557,3,3344.1703,False,False,875.3642,7.83
933,873,872.2623,-0.7377,1105.8934,39,1653.8952,True,False,875.3642,7.83
934,873,873.9069,0.9069,1106.8002,0,254.6081,False,False,875.3642,7.83
935,873,874.1418,1.1418,1107.9421,6,2429.6041,False,False,875.3642,7.83
936,873,870.7808,-2.2192,1110.1613,73,4458.7046,True,True,875.3642,7.83
937,873,873.2818,0.2818,1110.4431,11,216.8107,False,False,875.3642,7.83
938,873,872.8402,-0.1598,1110.6029,4,4730.0107,False,False,875.3642,7.83
939,873,872.094,-0.906,1111.5089,6,4565.7519,True,False,875.3642,7.83
940,873,879.069,6.069,1117.5779,13,3291.02,False,False,875.3642,7.83
941,873,871.3943,-1.6057,1119.1836,3,5754.5028,False,False,875.3642,7.83
942,873,871.7721,-1.2279,1120.4115,17,2691.9418,True,False,875.3642,7.83
943,873,870.2834,-2.7166,1123.1281,19,5729.0805,False,False,875.3642,7.83
944,873,875.0131,2.0131,1125.1413,9,1026.2399,False,True,875.3642,7.83
945,873,876.0345,3.0345,1128.1758,87,1029.4445,True,False,875.3642,7.83
946,873,875.6567,2.6567,1130.8325,5,3994.7386,False,False,875.3642,7.83
947,873,873.5159,0.5159,1131.3484,13,1740.4311,False,False,875.3642,7.83
948,873,873.2787,0.2787,1131.6271,9,2517.9794,True,False,875.3642,7.83
949,873,874.6318,1.6318,1133.2588,3,664.9824,False,False,875.3642,7.83
950,873,871.3781,-1.6219,1134.8807,8,5835.3643,False,False,875.3642,7.83
951,873,876.622,3.622,1138.5027,20,2202.7056,True,False,875.3642,7.83
952,873,872.389,-0.611,1139.1137,21,1346.9354,False,True,875.3642,7.83
953,873,874.1228,1.1228,1140.2366,8,1302.9636,False,False,875.3642,7.83
954,873,873.6405,0.6405,1140.8771,0,1757.5501,True,False,875.3642,7.83
955,873,872.5871,-0.4129,1141.2899,26,4244.9522,False,False,875.3642,7.83
956,873,875.175,2.175,1143.4649,34,6044.9293,False,False,875.3642,7.83
957,873,872.6935,-0.3065,1143.7715,35,3861.4691,True,False,875.3642,7.83
958,873,871.3272,-1.6728,1145.4443,4,4762.1226,False,False,875.3642,7.83
959,873,871.5904,-1.4096,1146.8539,1,18.1786,False,False,875.3642,7.83
960,873,874.3302,1.3302,1148.184,23,776.027,True,True,875.3642,7.83
961,873,872.6898,-0.3102,1148.4942,12,972.3534,False,False,875.3642,7.83
962,873,871.0095,-1.9905,1150.4848,3,4617.408,False,False,875.3642,7.83
963,873,872.015,-0.985,1151.4697,49,4273.8729,True,False,875.3642,7.83
964,873,871.7781,-1.2219,1152.6917,1,6006.727,False,False,875.3642,7.83
965,873,874.227,1.227,1153.9187,6,4397.7356,False,False,875.3642,7.83
966,873,870.9456,-2.0544,1155.9731,87,234.3398,True,False,875.3642,7.83
967,873,869.8161,-3.1839,1159.157,59,4576.3531,False,False,875.3642,7.83
968,873,871.1152,-1.8848,1161.0419,18,5950.8972,False,True,875.3642,7.83
969,873,873.6378,0.6378,1161.6797,21,3220.869,True,False,875.3642,7.83
970,873,870.8515,-2.1485,1163.8282,26,5688.3327,False,False,875.3642,7.83
971,873,872.8349,-0.1651,1163.9933,12,397.2882,False,False,875.3642,7.83
972,873,873.9988,0.9988,1164.9921,5,31.7859,True,False,875.3642,7.83
973,873,871.9775,-1.0225,1166.0146,4,3444.2614,False,False,875.3642,7.83
974,873,876.3421,3.3421,1169.3567,1,4440.6278,False,False,875.3642,7.83
975,873,874.279,1.279,1170.6357,12,3933.3622,True,False,875.3642,7.83
976,873,871.839,-1.161,1171.7967,2,2095.8709,False,True,875.3642,7.83
977,873,872.998,-0.002,1171.7987,4,3381.8856,False,False,875.3642,7.83
978,873,872.9861,-0.0139,1171.8126,22,3665.0564,True,False,875.3642,7.83
979,873,874.0578,1.0578,1172.8703,0,382.533,False,False,875.3642,7.83
980,873,871.6581,-1.3419,1174.2123,21,5020.3087,False,False,875.3642,7.83
981,873,875.2067,2.2067,1176.419,0,4863.8029,True,False,875.3642,7.83
982,873,872.8398,-0.1602,1176.5792,20,1354.3432,False,False,875.3642,7.83
983,873,874.1249,1.1249,1177.7042,67,3180.2033,False,False,875.3642,7.83
984,873,872.3266,-0.6734,1178.3776,17,900.9532,True,True,875.3642,7.83
985,873,874.2878,1.2878,1179.6654,0,2278.8136,False,False,875.3642,7.83
986,873,871.0693,-1.9307,1181.5961,3,4310.2226,False,False,875.3642,7.83
987,873,873.2269,0.2269,1181.823,1,1392.9277,True,False,875.3642,7.83
988,873,871.6259,-1.3741,1183.1971,1,2281.6729,False,False,875.3642,7.83
989,873,874.4198,1.4198,1184.617,0,5616.8666,False,False,875.3642,7.83
990,873,874.2637,1.2637,1185.8807,0,5511.1243,True,False,875.3642,7.83
991,873,870.7026,-2.2974,1188.178,3,2984.2206,False,False,875.3642,7.83
992,873,873.7693,0.7693,1188.9474,13,4962.8947,False,True,875.3642,7.83
993,873,872.6376,-0.3624,1189.3097,54,4177.5073,True,False,875.3642,7.83
994,873,874.802,1.802,1191.1117,43,3767.3366,False,False,875.3642,7.83
995,873,873.8465,0.8465,1191.9582,4,1928.0983,False,False,875.3642,7.83
996,873,874.2552,1.2552,1193.2134,32,4560.1849,True,False,875.3642,7.83
997,873,872.9954,-0.0046,1193.2181,5,5485.824,False,False,875.3642,7.83
998,873,874.3545,1.3545,1194.5726,3,1491.0553,False,False,875.3642,7.83
999,873,870.4344,-2.5656,1197.1381,9,5634.3723,True,False,875.3642,7.83
1000,873,872.0519,-0.9481,1198.0862,7,5821.3817,False,True,875.3642,7.83
1001,873,871.5012,-1.4988,1199.5851,5,840.9604,False,False,875.3642,7.83
1002,873,874.5925,1.5925,1201.1775,1,1799.3822,True,False,875.3642,7.83
1003,873,871.9029,-1.0971,1202.2746,21,2753.9781,False,False,875.3642,7.83
1004,873,870.7461,-2.2539,1204.5286,0,1993.2384,False,False,875.3642,7.83
1005,873,873.7209,0.7209,1205.2494,0,1299.4693,True,False,875.3642,7.83
1006,873,872.6726,-0.3274,1205.5769,1,822.5466,False,False,875.3642,7.83
1007,873,873.8778,0.8778,1206.4547,1,3747.1588,False,False,875.3642,7.83
1008,873,872.9645,-0.0355,1206.4902,8,5382.8656,True,True,875.3642,7.83
1009,873,875.1028,2.1028,1208.593,5,1184.0927,False,False,875.3642,7.83
1010,873,874.4762,1.4762,1210.0692,0,5991.213,False,False,875.3642,7.83
1011,873,870.3323,-2.6677,1212.7369,3,5765.8334,True,False,875.3642,7.83
1012,873,870.2404,-2.7596,1215.4966,3,5122.6497,False,False,875.3642,7.83
1013,873,872.6618,-0.3382,1215.8347,5,3851.9795,False,False,875.3642,7.83
1014,873,872.7231,-0.2769,1216.1117,6,1178.6705,True,False,875.3642,7.83
1015,873,872.3306,-0.6694,1216.7811,1,4099.2937,False,False,875.3642,7.83
1016,873,871.4403,-1.5597,1218.3408,35,4038.4619,False,True,875.3642,7.83
1017,873,872.5638,-0.4362,1218.777,7,5002.0072,True,False,875.3642,7.83
1018,873,873.266,0.266,1219.043,21,817.9983,False,False,875.3642,7.83
1019,873,871.8775,-1.1225,1220.1655,3,3571.6383,False,False,875.3642,7.83
1020,873,874.7648,1.7648,1221.9303,8,3852.1889,True,False,875.3642,7.83
1021,873,873.9207,0.9207,1222.8511,40,2369.2035,False,False,875.3642,7.83
1022,873,873.3724,0.3724,1223.2235,8,3652.095,False,False,875.3642,7.83
1023,873,871.6516,-1.3484,1224.5718,32,2260.62,True,False,875.3642,7.83
1024,873,874.2735,1.2735,1225.8453,23,4347.8861,False,True,875.3642,7.83
1025,873,871.243,-1.757,1227.6023,12,1121.9953,False,False,875.3642,7.83
1026,873,874.9451,1.9451,1229.5475,75,5735.98,True,False,875.3642,7.83
1027,873,873.2505,0.2505,1229.7979,27,2725.3665,False,False,875.3642,7.83
1028,873,872.9178,-0.0822,1229.8801,8,1347.9821,False,False,875.3642,7.83
1029,873,874.1414,1.1414,1231.0215,40,4154.0448,True,False,875.3642,7.83
1030,873,873.9941,0.9941,1232.0156,29,3416.2143,False,False,875.3642,7.83
1031,873,876.5762,3.5762,1235.5918,4,4419.3952,False,False,875.3642,7.83
1032,873,871.1192,-1.8808,1237.4727,5,1931.624,True,True,875.3642,7.83
1033,873,870.747,-2.253,1239.7257,2,1096.6616,False,False,875.3642,7.83
1034,873,874.2638,1.2638,1240.9894,14,5168.0111,False,False,875.3642,7.83
1035,873,871.6171,-1.3829,1242.3723,24,2176.4625,True,False,875.3642,7.83
1036,873,874.4651,1.4651,1243.8374,5,2210.092,False,False,875.3642,7.83
